-79.000,-84.000
55.875,60.875
-80.375,-75.375
-36.188,-31.188
-81.875,-86.875
53.562,48.562
-8.500,-13.500
-33.875,-28.875
78.375,83.375
36.062,41.062
10.438,5.438
-35.438,-30.438
10.375,5.375
36.750,41.750
-78.812,-83.812
36.812,41.812
78.062,73.062
-34.250,-39.250
-79.312,-74.312
-56.500,-51.500
80.500,85.500
-56.000,-51.000
-78.062,-83.062
55.938,60.938
-81.312,-86.312
-34.188,-39.188
11.250,16.250
36.375,31.375
11.562,16.562
-54.438,-49.438
79.812,74.812
34.062,29.062
-8.125,-13.125
34.125,29.125
78.875,83.875
-53.375,-58.375
11.438,6.438
53.625,58.625
9.375,14.375
55.250,50.250
9.500,4.500
-35.000,-40.000
78.750,73.750
-33.312,-28.312
-9.688,-14.688
-55.688,-60.688
-11.688,-6.688
54.188,49.188
-9.812,-4.812
33.250,38.250
-79.938,-74.938
-54.375,-59.375
9.250,14.250
-57.000,-62.000
-8.688,-13.688
-55.250,-50.250
-78.000,-73.000
33.938,28.938
-11.562,-6.562
-35.125,-40.125
-11.812,-6.812
54.438,59.438
79.688,84.688
54.938,49.938
80.125,75.125
