8.750,13.750
-54.500,-59.500
-78.062,-83.062
-36.750,-31.750
9.188,14.188
57.000,62.000
79.625,74.625
36.438,41.438
-78.688,-73.688
-54.250,-49.250
11.062,6.062
-35.562,-40.562
-9.812,-14.812
35.375,30.375
-78.250,-83.250
33.812,38.812
80.312,85.312
55.062,60.062
10.875,5.875
36.000,31.000
11.875,6.875
-54.750,-49.750
78.938,73.938
34.000,29.000
78.438,73.438
-55.062,-60.062
79.750,84.750
-54.375,-49.375
-8.438,-3.438
56.125,61.125
-78.812,-83.812
55.438,60.438
-10.750,-15.750
-53.500,-48.500
-8.312,-13.312
35.125,40.125
-9.062,-4.062
53.188,48.188
-11.125,-6.125
-55.500,-60.500
8.625,13.625
-36.625,-31.625
79.812,84.812
55.812,50.812
-81.438,-76.438
54.875,49.875
11.812,16.812
34.375,39.375
-10.938,-15.938
-36.500,-41.500
-81.875,-86.875
34.125,29.125
9.562,14.562
54.312,49.312
79.688,84.688
-37.000,-32.000
-81.312,-76.312
-33.625,-38.625
78.312,73.312
-33.750,-38.750
-10.000,-5.000
-34.312,-29.312
8.062,3.062
-53.375,-58.375
-79.438,-74.438
