-80.000,-85.000
35.812,40.812
-8.250,-13.250
-35.750,-40.750
9.000,4.000
-56.125,-51.125
-81.875,-86.875
-56.438,-61.438
-11.750,-6.750
-56.625,-51.625
81.188,76.188
-53.875,-58.875
81.312,86.312
54.438,49.438
11.062,6.062
33.688,38.688
-9.625,-4.625
-34.875,-29.875
-81.500,-86.500
-33.750,-38.750
-10.438,-5.438
54.875,59.875
11.938,16.938
55.625,50.625
78.938,73.938
34.375,39.375
80.500,85.500
34.812,29.812
10.750,15.750
53.188,58.188
-80.812,-75.812
-33.312,-28.312
78.000,73.000
-35.938,-30.938
-9.812,-14.812
36.438,41.438
10.875,5.875
-33.125,-38.125
-81.562,-76.562
34.625,39.625
78.750,73.750
-34.938,-39.938
10.938,15.938
-34.750,-29.750
78.312,83.312
53.812,58.812
-8.000,-13.000
54.750,49.750
-8.375,-3.375
36.812,31.812
-80.062,-75.062
53.062,48.062
-78.500,-83.500
56.000,61.000
80.688,85.688
-55.875,-50.875
-80.500,-75.500
-54.438,-49.438
9.312,4.312
-54.688,-59.688
-8.625,-13.625
-53.438,-58.438
10.438,15.438
33.625,28.625
-80.312,-85.312
