8.500,3.500
-54.000,-59.000
81.062,86.062
53.438,58.438
80.562,85.562
-56.250,-51.250
-10.438,-5.438
35.500,30.500
81.250,76.250
-35.312,-40.312
-10.250,-5.250
-54.188,-49.188
-78.250,-73.250
34.438,39.438
8.562,3.562
34.938,29.938
-80.000,-75.000
-53.062,-48.062
10.438,15.438
55.688,60.688
11.312,6.312
-34.375,-29.375
81.375,76.375
-53.188,-58.188
10.250,5.250
-55.688,-60.688
81.188,76.188
55.938,50.938
79.188,74.188
35.125,30.125
-12.000,-17.000
-56.938,-61.938
-11.062,-16.062
-33.438,-38.438
-80.750,-85.750
56.875,51.875
-79.938,-74.938
53.688,58.688
-10.125,-15.125
56.438,51.438
9.500,14.500
-35.625,-40.625
11.500,16.500
33.375,38.375
-79.250,-84.250
-36.125,-31.125
79.812,84.812
-35.938,-30.938
-81.188,-76.188
-56.875,-61.875
-81.812,-86.812
35.375,30.375
11.625,16.625
54.125,49.125
-79.812,-84.812
-33.000,-38.000
-11.375,-16.375
33.312,38.312
78.250,83.250
36.688,41.688
-11.000,-6.000
54.625,59.625
-9.688,-4.688
-33.875,-28.875
10.875,5.875
