80.250,75.250
-36.688,-41.688
8.812,3.812
54.000,49.000
-11.375,-6.375
36.750,41.750
-80.000,-75.000
53.062,58.062
-11.062,-16.062
55.188,50.188
9.688,4.688
-36.125,-41.125
-8.938,-3.938
-36.812,-31.812
11.250,16.250
33.688,38.688
-9.500,-4.500
-34.312,-39.312
81.375,86.375
-55.125,-50.125
11.812,16.812
-55.062,-60.062
-9.562,-14.562
-56.875,-61.875
-9.438,-4.438
-55.375,-50.375
-81.250,-86.250
-35.875,-40.875
-80.688,-85.688
53.375,48.375
11.875,16.875
-36.438,-31.438
-78.812,-73.812
-33.688,-28.688
-9.625,-14.625
36.438,31.438
11.625,16.625
37.000,32.000
81.125,76.125
-34.375,-39.375
79.188,74.188
54.438,59.438
-79.125,-74.125
36.688,41.688
-9.688,-14.688
54.812,59.812
-79.938,-84.938
-55.625,-60.625
11.500,6.500
-55.438,-50.438
80.750,85.750
33.500,28.500
81.938,86.938
53.438,48.438
78.000,73.000
36.000,41.000
-80.938,-85.938
-56.750,-51.750
-78.438,-73.438
35.812,30.812
9.750,4.750
55.938,60.938
80.125,85.125
-55.500,-60.500
79.250,74.250
