80.000,75.000
54.500,59.500
80.500,85.500
34.938,39.938
-80.250,-75.250
-55.875,-60.875
79.062,84.062
-34.000,-39.000
-80.188,-85.188
53.562,58.562
-79.875,-74.875
-55.375,-50.375
10.938,5.938
-34.250,-29.250
-8.438,-13.438
54.250,49.250
-8.688,-3.688
37.000,42.000
81.125,86.125
-54.438,-59.438
-81.625,-76.625
-33.938,-28.938
-78.375,-73.375
33.812,38.812
80.312,75.312
35.250,30.250
8.188,13.188
33.938,28.938
-80.625,-85.625
54.000,49.000
11.750,16.750
53.625,48.625
11.938,6.938
-55.125,-50.125
-9.188,-14.188
-35.688,-30.688
9.562,14.562
53.688,58.688
78.750,73.750
-55.312,-50.312
11.688,16.688
33.000,38.000
11.250,6.250
-36.938,-41.938
9.188,4.188
-53.812,-58.812
78.875,73.875
55.062,50.062
-11.750,-16.750
-56.688,-51.688
-9.625,-4.625
-33.562,-38.562
80.688,75.688
-36.562,-31.562
-8.125,-3.125
-55.562,-60.562
-79.125,-84.125
35.438,30.438
-9.375,-14.375
36.375,31.375
-9.812,-4.812
53.500,58.500
-81.875,-86.875
-33.188,-38.188
81.500,86.500
