81.562,76.562
33.875,28.875
-81.438,-86.438
35.500,40.500
-9.938,-4.938
36.625,31.625
-9.375,-14.375
-55.438,-50.438
-9.625,-4.625
55.250,50.250
9.000,14.000
-35.625,-30.625
10.938,15.938
-53.938,-48.938
79.750,84.750
55.750,50.750
-80.062,-85.062
35.875,30.875
-81.062,-76.062
-33.500,-28.500
-10.562,-15.562
-53.812,-58.812
-11.812,-16.812
55.438,60.438
81.125,86.125
35.188,40.188
81.750,76.750
-33.688,-38.688
-78.750,-73.750
53.375,48.375
-8.625,-13.625
-34.188,-39.188
10.000,5.000
56.812,61.812
81.938,76.938
-54.000,-49.000
9.125,4.125
-35.312,-40.312
-80.812,-85.812
-34.312,-39.312
-8.562,-3.562
-36.688,-31.688
80.562,85.562
34.312,29.312
9.812,14.812
53.812,48.812
-8.000,-3.000
33.000,38.000
78.688,83.688
-36.375,-31.375
80.312,75.312
-55.938,-60.938
-80.125,-85.125
53.750,58.750
-80.500,-75.500
-56.938,-61.938
8.500,13.500
-53.125,-58.125
-79.875,-74.875
-53.312,-48.312
78.438,73.438
54.250,59.250
8.125,3.125
33.250,38.250
9.625,4.625
