81.188,76.188
36.812,31.812
80.562,85.562
54.625,49.625
8.000,13.000
-53.938,-48.938
-78.562,-73.562
-36.812,-31.812
-10.688,-5.688
-34.250,-29.250
-79.062,-84.062
55.250,50.250
79.125,74.125
53.125,58.125
-78.062,-83.062
-56.750,-51.750
10.062,15.062
56.375,51.375
78.625,83.625
-35.000,-40.000
-78.438,-73.438
35.812,30.812
-78.250,-73.250
54.812,59.812
-81.188,-76.188
-54.125,-59.125
8.688,3.688
-34.000,-39.000
80.125,75.125
-36.938,-31.938
79.250,84.250
-55.812,-50.812
-9.500,-4.500
55.625,50.625
-11.500,-16.500
54.750,59.750
-11.250,-6.250
-36.562,-41.562
9.375,14.375
34.062,39.062
-80.062,-85.062
-34.312,-39.312
-11.000,-16.000
-53.000,-58.000
78.375,73.375
-56.438,-61.438
-8.875,-13.875
33.312,38.312
10.375,5.375
33.875,28.875
9.875,14.875
55.188,60.188
9.500,4.500
-35.312,-30.312
8.938,3.938
-55.562,-60.562
81.688,86.688
36.500,41.500
81.875,76.875
34.562,29.562
-8.375,-13.375
35.438,30.438
-9.688,-4.688
-53.688,-48.688
-78.750,-83.750
