81.750,76.750
-54.562,-49.562
78.000,73.000
-33.312,-38.312
12.000,7.000
-36.562,-41.562
10.125,15.125
-35.500,-30.500
81.812,76.812
34.438,29.438
10.375,15.375
33.500,28.500
78.312,83.312
-56.125,-61.125
9.562,4.562
53.375,48.375
78.062,83.062
-54.500,-49.500
11.312,16.312
-55.625,-50.625
-9.688,-14.688
54.125,59.125
10.938,5.938
56.375,61.375
79.938,74.938
54.188,49.188
9.250,14.250
35.188,40.188
-8.812,-3.812
-55.688,-60.688
-81.438,-86.438
55.562,50.562
-10.375,-5.375
36.875,31.875
-81.062,-76.062
53.812,58.812
-80.312,-85.312
35.062,40.062
8.250,3.250
-54.375,-59.375
-9.188,-4.188
56.625,51.625
-81.375,-76.375
-56.312,-61.312
78.750,83.750
33.125,38.125
-78.062,-83.062
-34.000,-39.000
-78.875,-73.875
-35.250,-30.250
-10.938,-15.938
-34.250,-39.250
80.000,85.000
54.812,59.812
-8.750,-13.750
33.188,38.188
-11.000,-16.000
-34.750,-29.750
-80.125,-85.125
-53.500,-48.500
-78.938,-73.938
36.562,31.562
81.438,76.438
-34.312,-29.312
-9.125,-4.125
