78.125,83.125
53.562,48.562
9.625,4.625
-35.125,-40.125
9.125,14.125
-34.938,-29.938
-81.812,-86.812
-53.188,-48.188
-79.375,-74.375
33.500,38.500
-8.250,-3.250
-53.562,-48.562
-8.875,-3.875
-35.938,-40.938
-79.188,-74.188
54.688,49.688
-80.625,-75.625
56.250,61.250
-10.750,-15.750
-37.000,-32.000
9.750,4.750
34.000,39.000
10.938,5.938
-56.938,-51.938
8.812,3.812
56.375,61.375
-9.125,-4.125
-56.125,-61.125
-80.562,-85.562
-34.625,-39.625
80.562,75.562
-33.688,-38.688
-10.438,-5.438
35.125,40.125
-81.750,-76.750
-36.625,-31.625
80.438,85.438
-55.500,-60.500
78.312,73.312
57.000,52.000
80.500,75.500
-56.250,-51.250
78.625,83.625
35.750,30.750
78.438,73.438
-35.062,-30.062
-8.812,-13.812
55.000,50.000
81.938,86.938
35.312,40.312
-9.312,-14.312
54.312,59.312
-78.500,-83.500
36.625,31.625
11.688,16.688
36.562,31.562
80.188,85.188
53.938,58.938
8.688,13.688
-54.750,-59.750
-9.000,-14.000
34.188,29.188
-78.125,-83.125
-55.188,-60.188
11.062,16.062
