-80.812,-75.812
-34.250,-39.250
-11.375,-16.375
55.438,50.438
-81.125,-76.125
35.000,30.000
-10.250,-15.250
-35.562,-30.562
-11.688,-6.688
56.438,61.438
-78.438,-83.438
-34.688,-29.688
11.188,6.188
56.062,61.062
-9.062,-4.062
-53.625,-58.625
10.875,5.875
36.688,31.688
9.125,4.125
56.312,51.312
79.688,74.688
-56.562,-51.562
-11.625,-6.625
35.250,30.250
78.125,83.125
53.750,58.750
11.500,6.500
-37.000,-42.000
78.500,73.500
56.000,51.000
81.812,86.812
-36.438,-31.438
-81.188,-76.188
-53.875,-48.875
80.688,75.688
36.938,41.938
-80.625,-75.625
55.625,60.625
-10.750,-15.750
-34.188,-39.188
11.625,16.625
34.938,39.938
9.312,14.312
-54.812,-59.812
9.812,14.812
-55.500,-50.500
-79.875,-74.875
-33.750,-38.750
-79.625,-84.625
33.938,38.938
79.562,74.562
-36.938,-41.938
79.000,84.000
-55.375,-60.375
-10.125,-15.125
-53.000,-48.000
78.688,83.688
36.875,31.875
-9.938,-4.938
35.500,40.500
-78.250,-83.250
-54.438,-59.438
-81.812,-86.812
54.062,49.062
8.250,13.250
