79.562,84.562
-34.750,-29.750
-79.625,-74.625
34.438,29.438
78.438,83.438
36.000,31.000
80.312,75.312
-53.062,-48.062
-79.188,-84.188
54.375,49.375
-11.875,-6.875
-33.125,-38.125
9.750,4.750
36.375,41.375
-11.250,-6.250
54.812,49.812
-11.000,-16.000
-56.188,-51.188
12.000,7.000
-53.250,-48.250
-9.562,-14.562
36.125,31.125
-81.750,-76.750
33.000,38.000
10.750,5.750
-56.438,-61.438
-10.062,-5.062
-33.375,-28.375
81.250,86.250
-35.812,-30.812
-11.812,-6.812
34.312,39.312
-80.312,-85.312
-56.062,-51.062
79.125,84.125
-55.500,-60.500
-78.562,-73.562
-53.688,-58.688
79.250,74.250
55.562,50.562
-78.938,-73.938
56.562,61.562
78.500,73.500
53.875,58.875
8.375,3.375
35.062,30.062
-11.312,-16.312
55.875,60.875
79.062,84.062
-33.812,-38.812
-80.125,-85.125
-34.062,-39.062
-10.375,-15.375
-55.000,-60.000
10.125,15.125
-34.312,-39.312
78.625,73.625
35.625,40.625
10.188,15.188
56.688,61.688
8.312,13.312
53.062,48.062
-79.500,-84.500
-33.188,-28.188
11.500,16.500
