-9.688,-14.688
34.812,29.812
79.688,84.688
-53.750,-48.750
-80.375,-85.375
-34.875,-39.875
80.938,85.938
-56.750,-61.750
-8.875,-3.875
-33.688,-28.688
-80.562,-75.562
-54.125,-49.125
78.688,83.688
34.375,39.375
10.062,15.062
-56.125,-51.125
79.562,74.562
36.062,31.062
-78.188,-83.188
34.250,29.250
-8.438,-13.438
36.188,31.188
-78.000,-73.000
-34.250,-29.250
80.438,75.438
-36.688,-41.688
8.125,3.125
-35.812,-30.812
-78.375,-83.375
56.875,51.875
80.188,85.188
55.000,60.000
-81.375,-76.375
53.938,58.938
-8.312,-13.312
54.750,49.750
11.750,6.750
34.938,39.938
78.438,73.438
-35.125,-30.125
-9.625,-4.625
-54.750,-49.750
10.625,5.625
56.375,61.375
-11.438,-6.438
33.375,38.375
8.188,3.188
-35.875,-40.875
-11.000,-16.000
-54.312,-59.312
-11.188,-16.188
-35.500,-40.500
11.000,16.000
56.438,51.438
10.812,15.812
-54.500,-59.500
-78.062,-73.062
33.062,38.062
-11.500,-6.500
53.000,58.000
81.500,76.500
54.312,49.312
-81.250,-86.250
-55.938,-60.938
10.562,15.562
