-79.750,-74.750
-34.250,-39.250
79.500,74.500
56.812,61.812
-11.562,-16.562
55.000,60.000
9.188,4.188
-36.250,-31.250
-10.125,-5.125
33.688,38.688
79.562,84.562
35.062,40.062
9.938,4.938
36.062,31.062
81.938,76.938
55.500,50.500
9.062,14.062
-53.875,-58.875
8.125,3.125
56.562,61.562
-80.188,-85.188
-53.250,-48.250
-11.438,-16.438
53.812,48.812
-79.188,-74.188
33.188,28.188
-78.812,-73.812
54.312,49.312
-9.312,-4.312
-53.375,-58.375
78.250,83.250
-54.062,-59.062
-78.688,-83.688
-55.875,-60.875
10.375,15.375
-33.562,-38.562
-79.562,-74.562
55.188,60.188
80.562,75.562
-36.688,-31.688
-78.625,-83.625
-35.625,-30.625
78.062,83.062
34.625,29.625
-10.562,-5.562
-54.875,-49.875
81.500,76.500
-36.625,-41.625
-11.375,-16.375
33.000,28.000
8.875,13.875
36.688,41.688
-81.000,-86.000
-35.250,-40.250
10.625,5.625
56.250,51.250
80.875,85.875
-56.062,-51.062
-80.750,-75.750
36.875,41.875
-11.500,-16.500
-34.000,-39.000
12.000,17.000
-55.312,-50.312
-9.688,-4.688
